,id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,availability_365,calculated_host_listings_count
6033,977116603717744559,Arbutus Ridge,49.25178645366445,-123.15878731730706,Entire home/apt,148.0,8,212,1
6034,977453445740235149,Arbutus Ridge,49.24045759023638,-123.15654587862872,Private room,103.0,0,179,7
6035,977465184215734078,Victoria-Fraserview,49.219395457814265,-123.0612789141064,Private room,60.0,0,90,1
6036,977524592461214096,Downtown,49.27464349504058,-123.1318493013276,Entire home/apt,139.0,0,0,4
6037,977851637745907534,Downtown,49.2792118,-123.1214803,Entire home/apt,166.0,0,269,3
6038,977870919442335964,Downtown Eastside,49.28369566236759,-123.10900781438426,Entire home/apt,130.0,6,152,2
6039,977927462423428701,West Point Grey,49.2612,-123.20171,Private room,54.0,0,196,18
6040,977940327536550459,Hastings-Sunrise,49.26976089999999,-123.0478364,Entire home/apt,96.0,7,118,2
6041,978261624521687162,Mount Pleasant,49.2606906680311,-123.0996450806094,Entire home/apt,78.0,0,0,134
6042,978295577167464754,Downtown Eastside,49.28279,-123.10487,Entire home/apt,139.0,0,179,1
6043,978326620963810661,Mount Pleasant,49.2676,-123.10077,Entire home/apt,101.0,20,0,4
6044,978420294447266345,Downtown,49.27735942158801,-123.13111376268095,Private room,99.0,10,136,2
6045,978580075616682783,Renfrew-Collingwood,49.24096,-123.02484,Entire home/apt,128.0,0,51,1
6046,978969344911467274,Marpole,49.21136,-123.11996,Entire home/apt,170.0,1,233,1
6047,979031107446239556,Downtown,49.27969543103557,-123.1266195073937,Entire home/apt,279.0,14,0,2
6048,979100097662007993,West End,49.282279091628766,-123.1371514770682,Private room,66.0,0,182,2
6049,979102530545522059,Downtown,49.27393357156369,-123.11444040884396,Entire home/apt,139.0,0,180,1
6050,979115090468996112,Mount Pleasant,49.26063,-123.1002,Entire home/apt,90.0,1,343,134
6051,979140492311735671,Downtown Eastside,49.28022,-123.10916,Entire home/apt,106.0,19,0,5
6052,979143877431047184,Downtown,49.27719,-123.12448,Entire home/apt,130.0,9,0,1
6053,979265346950845617,Downtown,49.2853077,-123.1182531,Entire home/apt,170.0,10,60,4
6054,979302104097472904,Kensington-Cedar Cottage,49.24153,-123.06017,Entire home/apt,163.0,8,0,1
6055,979341909412261520,West Point Grey,49.26096521067721,-123.20159982469336,Private room,59.0,0,252,18
6056,979342449975890334,West Point Grey,49.261141732325946,-123.20323811718268,Private room,71.0,2,0,18
6057,979623849394679486,Dunbar Southlands,49.2404,-123.1733,Entire home/apt,423.0,1,174,1
6058,979699480365405170,Kensington-Cedar Cottage,49.23735681805875,-123.07046333295597,Entire home/apt,146.0,0,325,1
6059,979760194437987249,Shaughnessy,49.23520828073935,-123.14019898550691,Entire home/apt,350.0,0,191,2
6060,979777397107226432,Sunset,49.21456,-123.10046,Entire home/apt,128.0,1,0,4
6061,979869041970406160,Grandview-Woodland,49.2714282,-123.058349,Entire home/apt,392.0,0,269,2
6062,979885288817008258,Kerrisdale,49.228130014083725,-123.14910035580398,Private room,57.0,0,240,9
6063,979911523694843918,Downtown,49.2853077,-123.1182531,Entire home/apt,170.0,4,0,4
6064,980015973807326153,Downtown Eastside,49.28396,-123.107,Entire home/apt,333.0,1,247,1
6065,980090150871731665,Downtown,49.27533529999999,-123.115076,Entire home/apt,135.0,0,102,5
6066,980119370002622088,Victoria-Fraserview,49.21215,-123.07554,Entire home/apt,140.0,4,18,2
6067,980142285448139208,Mount Pleasant,49.2686844,-123.1012954,Entire home/apt,213.0,4,156,2
6068,980350432645873328,Riley Park,49.25533703043123,-123.11082211039457,Entire home/apt,35.0,13,74,3
6069,980372945052153975,Downtown,49.28498264533503,-123.119335547381,Entire home/apt,170.0,3,49,4
6070,980501362739259657,Victoria-Fraserview,49.22917,-123.07647,Entire home/apt,45.0,10,27,6
6071,980634707875364525,Arbutus Ridge,49.23772,-123.15851,Private room,67.0,0,55,7
6072,980635078251944531,Renfrew-Collingwood,49.2460701,-123.0435484,Entire home/apt,98.0,2,69,1
6073,980737567982208289,Renfrew-Collingwood,49.2335,-123.0459,Entire home/apt,97.0,4,154,1
6074,980767963353356719,West End,49.27849,-123.13528,Private room,115.0,3,256,1
6075,980791048017779074,Kensington-Cedar Cottage,49.255589391852645,-123.08663547944876,Entire home/apt,185.0,2,361,1
6076,980864939397756360,Riley Park,49.2425,-123.0998,Entire home/apt,260.0,1,43,2
6077,980864939779223209,Riley Park,49.2425,-123.0998,Entire home/apt,930.0,0,243,2
6078,980871365948717515,Hastings-Sunrise,49.2668144,-123.0438818,Entire home/apt,89.0,8,0,1
6079,981075391478426955,Hastings-Sunrise,49.2799555,-123.0348714,Entire home/apt,312.0,6,303,1
6080,981107832682219718,Downtown Eastside,49.28021397761576,-123.10986890525793,Entire home/apt,200.0,0,89,4
6081,981146372019876424,Downtown,49.27867261658283,-123.12475012812207,Entire home/apt,139.0,7,0,1
6082,981398527952621270,Downtown,49.28094,-123.12602,Entire home/apt,141.0,0,364,3
6083,981881592306495891,Kerrisdale,49.22429796285943,-123.15106180457396,Entire home/apt,124.0,0,89,43
6084,981894508939312892,Downtown,49.28578,-123.11745,Entire home/apt,139.0,8,107,4
6085,981992581267938887,Downtown,49.273476,-123.1163516,Entire home/apt,120.0,0,189,42
6086,982005855520458879,Kensington-Cedar Cottage,49.24233,-123.06479,Entire home/apt,198.0,0,192,2
6087,982059843591575297,Mount Pleasant,49.2614688,-123.0978682,Entire home/apt,186.0,0,0,1
6088,982187928562212587,Downtown Eastside,49.2818215,-123.1041773,Entire home/apt,129.0,3,3,1
6089,982724914333587076,Downtown,49.28646170601512,-123.12426096002449,Entire home/apt,295.0,0,335,1
6090,982886148849384217,West End,49.27844624179718,-123.13066140525387,Entire home/apt,111.0,1,69,1
6091,982916826675118074,Downtown,49.27755324377453,-123.13116128372548,Entire home/apt,300.0,0,262,2
6092,982947451511227599,Grandview-Woodland,49.271101230262985,-123.07601799125857,Entire home/apt,100.0,3,314,2
6093,983088562561368302,Kensington-Cedar Cottage,49.2336718,-123.0591527,Entire home/apt,1350.0,1,217,3
6094,983273645789371192,Sunset,49.22160310796632,-123.09394443031488,Private room,57.0,6,71,2
6095,983323697917070885,Hastings-Sunrise,49.27843320413659,-123.02906169072598,Entire home/apt,100.0,6,149,1
6096,983337507036144310,Downtown Eastside,49.282,-123.1084,Entire home/apt,68.0,19,66,5
6097,983499298634109795,Downtown Eastside,49.282977164433866,-123.10808401554824,Entire home/apt,365.0,0,3,1
6098,983502237747316867,Dunbar Southlands,49.24156029890449,-123.17586675316171,Private room,62.0,1,89,4
6099,983513924184003904,Downtown,49.2813248,-123.1240509,Entire home/apt,111.0,1,202,2
6100,983596358949677513,Dunbar Southlands,49.24295930952885,-123.17477959709464,Private room,63.0,0,99,4
6101,983603370673283664,Dunbar Southlands,49.2428986540197,-123.17468564777153,Private room,64.0,1,0,4
6102,983633507983773067,Dunbar Southlands,49.2414,-123.17449,Private room,207.0,0,79,4
6103,983745256648722623,Marpole,49.21703,-123.10703,Entire home/apt,128.0,1,144,4
6104,984064734036985359,West Point Grey,49.26031867916189,-123.20648996953418,Private room,79.0,11,196,1
6105,984122466402646460,Kitsilano,49.2632,-123.17948,Entire home/apt,143.0,0,179,1
6106,984133158881895262,Riley Park,49.25151,-123.0912,Private room,55.0,2,171,4
6107,984214498946823412,Kitsilano,49.26256,-123.15698,Entire home/apt,151.0,0,180,4
6108,984360729107076795,Downtown,49.2789101,-123.1079938,Entire home/apt,199.0,1,165,1
6109,985167961387919079,Renfrew-Collingwood,49.25754,-123.03605,Entire home/apt,132.0,5,336,6
6110,985187428144797676,Marpole,49.20771209999999,-123.1358523,Private room,50.0,0,270,1
6111,985430168426223342,Oakridge,49.228197805090005,-123.10652263265166,Private room,55.0,1,45,4
6112,985515962168883270,Sunset,49.21991787150179,-123.08875050193402,Private room,64.0,6,0,8
6113,985557360850470093,Sunset,49.21856,-123.09039,Private room,58.0,10,270,8
6114,985561680320077718,Downtown Eastside,49.2811219,-123.1062678,Entire home/apt,120.0,24,37,1
6115,985567354682381122,Sunset,49.21968,-123.08893,Private room,58.0,9,204,8
6116,985716500423410416,Grandview-Woodland,49.2695672774688,-123.07440036868124,Entire home/apt,111.0,14,325,2
6117,986014557307992377,Downtown,49.2792813,-123.1065474,Entire home/apt,119.0,10,119,43
6118,986194063240163210,Kensington-Cedar Cottage,49.23440082203992,-123.06161175017024,Entire home/apt,180.0,5,82,1
6119,986273328824311178,Downtown,49.27325779902564,-123.1198046116394,Entire home/apt,199.0,0,200,1
6120,986297669584138529,Kerrisdale,49.22396670347913,-123.1405466408159,Entire home/apt,169.0,7,245,1
6121,986515754825534706,Downtown,49.27421178336624,-123.127963474306,Entire home/apt,350.0,0,36,2
6122,986520508459360335,Downtown,49.27781951524701,-123.12673207372428,Private room,144.0,2,269,2
6123,986615721167826658,Hastings-Sunrise,49.26385339785275,-123.04023694852722,Private room,45.0,0,27,3
6124,987313787581704210,Downtown,49.27949,-123.11722,Entire home/apt,194.0,1,89,3
6125,987322304187456060,Downtown,49.27641,-123.12797,Entire home/apt,200.0,0,89,3
6126,987332790690380385,Downtown,49.27722,-123.1177,Entire home/apt,320.0,0,78,3
6127,987561088102095431,Kensington-Cedar Cottage,49.24355110299699,-123.057681160536,Entire home/apt,97.0,0,142,10
6128,987727780489177894,Killarney,49.205,-123.02972,Private room,139.0,0,0,1
6129,987798695736311497,Victoria-Fraserview,49.2242743,-123.0770833,Private room,220.0,0,269,3
6130,987882991385912300,Downtown,49.28085726609777,-123.1261843156238,Entire home/apt,160.0,0,199,4
6131,987981834285241583,Downtown Eastside,49.2781168,-123.0995864,Entire home/apt,136.0,25,0,1
6132,988040887225812980,Hastings-Sunrise,49.26343,-123.03701,Entire home/apt,368.0,0,16,2
6133,988084293034320864,Kensington-Cedar Cottage,49.24558977467438,-123.05779161572634,Entire home/apt,153.0,2,131,10
6134,988378886878352694,Killarney,49.2290904,-123.0281432,Entire home/apt,150.0,1,262,2
6135,988393883952722093,Riley Park,49.25107798660785,-123.10011921961598,Entire home/apt,142.0,5,95,2
6136,988421783294353435,Downtown,49.28840047837198,-123.1184661597674,Entire home/apt,123.0,6,145,1
6137,988468895195855953,Downtown Eastside,49.28148739055584,-123.10385086389182,Entire home/apt,229.0,0,192,2
6138,988505408817590644,Downtown Eastside,49.28298885563535,-123.1022394926678,Entire home/apt,270.0,0,154,7
6139,988532047627713512,Victoria-Fraserview,49.20834012747199,-123.07001077568918,Entire home/apt,97.0,1,0,5
6140,988652996758441490,Riley Park,49.244034023692485,-123.10084770135737,Private room,196.0,0,264,1
6141,988772827456037268,Oakridge,49.2301462,-123.1069763,Entire home/apt,133.0,3,335,6
6142,989075376831474595,West End,49.28224418276974,-123.12620793138034,Entire home/apt,132.0,0,167,4
6143,989080912251033247,Downtown,49.28045640332324,-123.12635905503264,Entire home/apt,130.0,0,208,4
6144,989281400097097839,Downtown,49.2746415,-123.1151479,Entire home/apt,115.0,0,99,42
6145,989359976835722107,Riley Park,49.24373802711063,-123.094598610716,Entire home/apt,70.0,2,71,3
6146,989416131498746922,Sunset,49.21648,-123.10442,Entire home/apt,89.0,0,154,4
6147,989528040636523304,Sunset,49.22084692648024,-123.10473321962996,Entire home/apt,599.0,0,117,4
6148,989776083447399183,Downtown,49.2773,-123.12759,Entire home/apt,139.0,0,192,1
6149,989847180255275270,West Point Grey,49.26424929505056,-123.21052085513628,Entire home/apt,140.0,0,269,1
6150,989894119463722875,Victoria-Fraserview,49.231747397962046,-123.05076533617007,Entire home/apt,125.0,1,89,4
6151,989932599272651035,Grandview-Woodland,49.27053,-123.06965,Entire home/apt,100.0,5,0,1
6152,989970247111015350,Sunset,49.23147,-123.10297,Entire home/apt,177.0,2,270,2
6153,989989910237386740,Downtown,49.278734,-123.1073922,Entire home/apt,135.0,12,192,16
6154,990136590089629956,Downtown,49.2781,-123.10846,Entire home/apt,139.0,0,73,1
6155,990160193463660920,Grandview-Woodland,49.2718818,-123.060595,Entire home/apt,117.0,3,112,1
6156,990408754255725542,Downtown,49.28057724918963,-123.10611339756385,Entire home/apt,124.0,5,0,43
6157,990841537567005754,Oakridge,49.23042881799557,-123.11590996190168,Entire home/apt,744.0,0,248,8
6158,990864059606499791,Riley Park,49.25135644288871,-123.09213523505566,Private room,50.0,0,269,4
6159,990944805721089395,Kitsilano,49.27003034659332,-123.14965054748777,Entire home/apt,141.0,19,193,1
6160,991347220342345386,Victoria-Fraserview,49.23089,-123.07001,Entire home/apt,123.0,8,47,1
6161,991411611683715753,Marpole,49.21396545605945,-123.12508543189723,Entire home/apt,373.0,0,88,1
6162,991527221629416699,Arbutus Ridge,49.25728074074321,-123.17441697976228,Private room,129.0,0,179,1
6163,991534648954293311,West Point Grey,49.27048,-123.20865,Entire home/apt,734.0,2,248,2
6164,991928007451275888,Downtown,49.27848030000001,-123.1149438,Entire home/apt,125.0,0,254,11
6165,991997619724355059,Downtown,49.274813901994,-123.10969645653503,Entire home/apt,800.0,1,176,1
6166,992097956190910605,Downtown,49.278,-123.11501,Entire home/apt,293.0,0,362,1
6167,992146594522523663,Kitsilano,49.26688,-123.15568,Entire home/apt,65.0,1,150,26
6168,992151032621343235,Kitsilano,49.265302870719765,-123.15567861736292,Entire home/apt,72.0,0,129,26
6169,992180635524620061,Kitsilano,49.26283556561621,-123.16228395923004,Entire home/apt,93.0,0,209,26
6170,992189585223778606,Fairview,49.26176173140608,-123.14356089289689,Entire home/apt,104.0,0,99,26
6171,992195569043205092,Downtown,49.28101,-123.1247,Entire home/apt,170.0,0,72,1
6172,992197767179647795,Fairview,49.26089,-123.14304,Entire home/apt,80.0,0,172,26
6173,992217901200896993,Downtown Eastside,49.27969,-123.10019,Entire home/apt,227.0,15,0,1
6174,992219351762738324,Victoria-Fraserview,49.221110233499154,-123.05930065272617,Entire home/apt,499.0,0,252,3
6175,992395916483989349,Kitsilano,49.26347504761133,-123.17198960750976,Entire home/apt,163.0,0,216,1
6176,992780875974912327,Shaughnessy,49.23797273421377,-123.13838546817676,Entire home/apt,127.0,8,73,1
6177,992836863011080983,Renfrew-Collingwood,49.23729900000001,-123.0263601,Entire home/apt,361.0,4,312,1
6178,992954203907359415,Marpole,49.21799715799669,-123.14258136425828,Private room,95.0,4,90,1
6179,993247967164261497,Downtown,49.27981,-123.10668,Entire home/apt,114.0,7,120,43
6180,993480845146861613,Victoria-Fraserview,49.21925,-123.05645,Private room,95.0,3,18,1
6181,993486881056803517,Downtown,49.276,-123.12859,Entire home/apt,146.0,3,252,1
6182,993492175082242865,Kitsilano,49.26538206944151,-123.16244202810611,Entire home/apt,395.0,6,37,134
6183,993523037770138586,Mount Pleasant,49.26858,-123.10377,Entire home/apt,120.0,1,241,1
6184,993540704856681174,Mount Pleasant,49.25828933524362,-123.07983378717566,Private room,20.0,0,269,6
6185,993611972112306836,Downtown,49.2821356399858,-123.11571968291696,Private room,75.0,0,269,3
6186,993707118462946291,Oakridge,49.22384599001915,-123.12549840522544,Private room,999.0,0,270,11
6187,993809534124159429,West End,49.28229,-123.12878,Private room,70.0,0,218,1
6188,993815278064103878,Mount Pleasant,49.2653542,-123.0997137,Entire home/apt,110.0,10,126,1
6189,994035729138066574,West End,49.28868004937971,-123.13075006238404,Entire home/apt,140.0,0,217,3
6190,994200002533302727,Downtown Eastside,49.28197626575592,-123.10579359110866,Entire home/apt,100.0,7,256,1
6191,994372673953366075,Downtown Eastside,49.28052907451769,-123.1011185417524,Entire home/apt,166.0,7,0,1
6192,994435127094813417,Sunset,49.2227039,-123.0915364,Entire home/apt,247.0,4,260,1
6193,994465002320306037,Strathcona,49.26971896071691,-123.10014644399008,Entire home/apt,132.0,1,202,11
6194,994476844630792759,Downtown,49.27301956662664,-123.12672978720909,Entire home/apt,108.0,0,267,1
6195,994579254207808808,Shaughnessy,49.23674,-123.13999,Private room,109.0,2,241,2
6196,994904719094409277,Hastings-Sunrise,49.26209,-123.04,Entire home/apt,81.0,1,104,2
6197,994994789876450840,Mount Pleasant,49.26439,-123.09876,Entire home/apt,257.0,2,92,3
6198,995120739216133478,South Cambie,49.25407,-123.11719,Entire home/apt,88.0,0,153,1
6199,995196087341251849,Downtown,49.27777199535159,-123.11900658638748,Entire home/apt,500.0,1,302,1
6200,995221289479748306,Renfrew-Collingwood,49.23491,-123.0327,Private room,150.0,2,71,1
6201,995269492355917767,Downtown,49.28005709287161,-123.12302889630828,Entire home/apt,139.0,3,0,1
6202,995278058722508639,Downtown,49.28091982969824,-123.12631191628525,Entire home/apt,179.0,1,9,1
6203,995374862815981367,Sunset,49.22564269414478,-123.08530023532316,Entire home/apt,186.0,2,209,1
6204,995559772678579308,Downtown,49.28094,-123.11421,Entire home/apt,133.0,7,0,1
6205,995608151390560673,Killarney,49.22791089126197,-123.02905830753116,Entire home/apt,160.0,0,286,2
6206,995621102835223919,Mount Pleasant,49.25841300567189,-123.0994894606621,Entire home/apt,66.0,1,346,134
6207,995682137802607236,Downtown,49.27900666268695,-123.10928745646524,Entire home/apt,191.0,1,0,1
6208,995845697346080403,Kerrisdale,49.22708025777706,-123.15786022221673,Private room,999.0,0,269,1
6209,995874111034944984,Downtown,49.27927,-123.11764,Entire home/apt,227.0,2,202,2
6210,995880456862146969,West End,49.28753,-123.1311,Entire home/apt,120.0,14,0,2
6211,995909075819284202,Downtown,49.2746415,-123.1151479,Entire home/apt,120.0,0,333,1
6212,995975121236852447,Marpole,49.2123666,-123.1284158,Entire home/apt,112.0,1,0,1
6213,995998637395824376,Downtown,49.2853077,-123.1182531,Private room,133.0,0,178,1
6214,996429589773324315,Sunset,49.22112668859035,-123.09394743119456,Private room,51.0,4,63,2
6215,996513617663159046,Sunset,49.22395677726958,-123.10444652887682,Entire home/apt,40.0,7,69,3
6216,996584173231072563,Downtown,49.28073357417941,-123.12379732786972,Entire home/apt,174.0,13,28,1
6217,996726509410904870,South Cambie,49.25045,-123.11646,Entire home/apt,200.0,0,89,2
6218,997243378260024440,Sunset,49.22496,-123.09952,Private room,110.0,0,88,7
